date,mu,omega,alpha_1,beta_1,gamma_x,persistence,nu,sigma_next,realized_col,converged
2005-07-07,-9.306196422960654e-05,0.010022960383109222,2.582757876940605e-12,0.7425977400007286,0.3313433159592077,0.7425977400033114,54.07612245366209,0.0060320023719844665,rv5,True
2005-07-08,-8.950628185511239e-05,0.009757861654702793,2.094944787850084e-11,0.7404507556094593,0.3341291762154897,0.7404507556304087,54.07640930045842,0.007471417701328201,rv5,True
2005-07-11,-6.94477043310815e-05,0.011023734588070922,9.841171113136616e-12,0.7290189390806534,0.34808268134557974,0.7290189390904945,54.1224915641536,0.007057786651528417,rv5,True
2005-07-12,-5.112566496688032e-05,0.011336727165743934,0.0,0.7259479367558657,0.35137430771240347,0.7259479367558657,54.124256365122015,0.006652152905449516,rv5,True
2005-07-13,-3.409033639693657e-05,0.0110026702675124,1.0227375655568956e-12,0.7266529307536488,0.3506317583503161,0.7266529307546715,54.124225766618856,0.006396126079716316,rv5,True
2005-07-14,-3.5991868225336543e-05,0.01072980995469342,1.728625112996676e-12,0.7259862679371119,0.351466894057046,0.7259862679388405,54.124214263246145,0.005994669761550336,rv5,True
2005-07-15,-2.2020450848088852e-05,0.010438736040861886,8.445729194891823e-12,0.7255469730709461,0.3522091644936225,0.7255469730793918,54.112545831016064,0.006653288939957207,rv5,True
2005-07-18,-1.9125649720678196e-05,0.00996841349009753,4.522971717101247e-12,0.7286268477177158,0.34816189459609526,0.7286268477222387,54.11230335898603,0.0061135659506972905,rv5,True
2005-07-19,-4.208335147815819e-05,0.009788842717426914,0.0,0.7290202467021912,0.3478214795483331,0.7290202467021912,54.03694380148114,0.005728547593893459,rv5,True
2005-07-20,-2.9315405735007457e-05,0.009968856161425337,5.9106066831417515e-12,0.7294276739800288,0.34703807949012133,0.7294276739859394,54.02851928519567,0.006055580658274261,rv5,True
2005-07-21,-1.3457128243822937e-05,0.009740776289162456,1.4886010579740826e-11,0.7301668642665395,0.3462756117444545,0.7301668642814255,54.024062279508016,0.0061910004176873625,rv5,True
2005-07-22,-3.196710265654995e-05,0.009784371972107029,2.994731572800945e-11,0.7302016647470683,0.3462446650810907,0.7302016647770155,54.022342341039355,0.006884209331094401,rv5,True
2005-07-25,-1.974495842654537e-05,0.009597283664090584,3.2569422365917914e-12,0.731160896984463,0.3451063768886262,0.7311608969877199,54.02201457269793,0.006519988063708523,rv5,True
2005-07-26,-2.90051831817667e-05,0.009318316568626769,1.210773818149959e-13,0.7321720750459468,0.34398512780678747,0.732172075046068,51.40749179399734,0.0062263770767350445,rv5,True
2005-07-27,-2.210236932288902e-05,0.009268483577265677,4.015888296889006e-11,0.7291470573128648,0.3477069105833311,0.7291470573530237,51.40800242554934,0.006078119985140188,rv5,True
2005-07-28,-3.7725180220596453e-06,0.009119130078876787,0.0,0.7290212930644961,0.3479065575492878,0.7290212930644961,51.39804961324013,0.005891922439459112,rv5,True
2005-07-29,2.159528934553174e-05,0.009080118597673189,3.180777151145599e-12,0.7289312105808156,0.34828654068638554,0.7289312105839963,46.0554376517312,0.005781429623876422,rv5,True
2005-08-01,-4.418034297208032e-06,0.009354488960360771,0.0,0.7287679518742962,0.3485954245697066,0.7287679518742962,46.05558563299753,0.005536871139629411,rv5,True
2005-08-02,-9.730616818859371e-06,0.00861772768973839,1.4219845004076696e-11,0.7293131920815243,0.3490473852593389,0.7293131920957442,46.054338883852985,0.005505817296494472,rv5,True
2005-08-03,6.9807215481412035e-06,0.008905693136324314,1.595499296093747e-17,0.7310309995355038,0.34653862660753615,0.7310309995355038,46.054364620872676,0.0052542549091822025,rv5,True
2005-08-04,9.862469838029691e-06,0.008035406964596509,7.0178337632339755e-15,0.7323312964008531,0.34601587227434033,0.7323312964008601,46.14962294536819,0.0050224570860509295,rv5,True
2005-08-05,-1.6348590717019774e-05,0.008751290528497642,2.224178513659054e-11,0.7342851523074464,0.3425249641021558,0.7342851523296882,48.605744327805105,0.0050128395586293015,rv5,True
2005-08-08,-3.852695150536123e-05,0.009718313050576802,0.0,0.7348060363424592,0.3403598824629891,0.7348060363424592,50.76425410167885,0.005129606417288669,rv5,True
2005-08-09,-4.823430345557128e-05,0.009201203880175878,0.0,0.7351310967076391,0.3406016459951154,0.7351310967076391,50.765042661193014,0.005386695785208041,rv5,True
2005-08-10,-2.534025697273523e-05,0.009919963549643508,2.3636379422846938e-11,0.7334800970421962,0.3419077301303466,0.7334800970658326,50.77961753107987,0.005741705702308479,rv5,True
2005-08-11,-2.2107109302391194e-05,0.009286645106121408,0.0,0.7353737712996843,0.34005313132813836,0.7353737712996843,50.7892775394405,0.0064021954912913785,rv5,True
2005-08-12,-9.689302305030333e-06,0.009398008307986696,1.615237383464088e-11,0.7346154146632895,0.3408816901340674,0.7346154146794419,51.122568089832846,0.006525587901652773,rv5,True
2005-08-15,-9.992273762367051e-06,0.009091963983449834,0.0,0.7363451667772243,0.33911266274992546,0.7363451667772243,51.128112671767596,0.006471313948790474,rv5,True
2005-08-16,-4.7947853090422e-06,0.008588014236577103,3.246100845360836e-11,0.7383737527854138,0.3370502761520278,0.7383737528178749,51.128631935511464,0.00617089263060858,rv5,True
2005-08-17,-3.316538378509343e-05,0.009894478616593693,0.0,0.7340736776788932,0.3418006034691272,0.7340736776788932,54.70985386241489,0.00627421525913226,rv5,True
2005-08-18,-2.98495055441533e-05,0.009139700406205674,2.0081699732998209e-16,0.7387140491206076,0.3361320991842709,0.7387140491206078,54.80732761719181,0.006327541802880829,rv5,True
2005-08-19,-2.8519366690732255e-05,0.008560960961272512,1.2710803536375803e-11,0.7414410838264887,0.3328576446378902,0.7414410838391995,54.924566993565236,0.006276463840601614,rv5,True
2005-08-22,-2.259401373831872e-05,0.008120485831722734,3.002988963313591e-11,0.7430115778244649,0.33081051525291766,0.7430115778544948,54.92716580371644,0.0060090940401230876,rv5,True
2005-08-23,-2.0535162881965733e-05,0.007879634433787901,1.0129693949669788e-11,0.7437493796576914,0.3295690352274903,0.7437493796678211,54.932064103513724,0.006227760762338238,rv5,True
