date,mu,omega,alpha_1,beta_1,gamma_x,persistence,nu,sigma_next,realized_col,converged
2004-04-29,-0.00033831228010955546,0.00909526064215225,6.898306575554904e-11,0.6980038280747605,0.47020160357807467,0.6980038281437435,33.13070866187351,0.008180748421630852,bv,True
2004-04-30,-0.000349616546650316,0.008709126005635448,9.109000757895591e-11,0.706109858975218,0.4568291469561555,0.7061098590663081,34.31209602492395,0.009326923534330442,bv,True
2004-05-03,-0.0003739315507190392,0.008307027689646498,0.0,0.7081688730714845,0.45375596621597375,0.7081688730714845,34.313025579691406,0.01005427394004136,bv,True
2004-05-04,-0.0003559141854998428,0.00807706549714583,8.864386234030762e-11,0.7085816110176723,0.453520691634186,0.7085816111063161,34.31415445452678,0.009532012762075314,bv,True
2004-05-05,-0.0003575766389108424,0.007701437420232165,1.7360573646584056e-14,0.7083337948467484,0.454355883739373,0.7083337948467657,35.49699484151709,0.009842452706332421,bv,True
2004-05-06,-0.00034968392920886425,0.007423986778900731,1.8513109784662268e-10,0.7097629755441757,0.45185202689690407,0.7097629757293068,35.496775351056215,0.009211668399242244,bv,True
2004-05-07,-0.0003666944869389222,0.007471787190128127,1.6688770349981763e-10,0.7099318175178012,0.45110383998257186,0.7099318176846889,35.496448201928686,0.009044498465075804,bv,True
2004-05-10,-0.00037492370287700013,0.007997769824953007,3.039853654275567e-17,0.709113336657882,0.45215802892887863,0.709113336657882,35.49626624927351,0.010042565176041797,bv,True
2004-05-11,-0.0003727925862566544,0.007970888909739888,0.0,0.7070424036689104,0.456018706134541,0.7070424036689104,35.488756961322174,0.011264348136343347,bv,True
2004-05-12,-0.00036328215421038647,0.007847415511894867,0.0,0.7083484780920138,0.4537006742130573,0.7083484780920138,35.48988165574841,0.010299497988105427,bv,True
2004-05-13,-0.0003704019323504636,0.0077255641679045495,0.0,0.7089962529040866,0.4523969820218568,0.7089962529040866,34.518569297745394,0.011062864867940815,bv,True
2004-05-14,-0.000366889349143646,0.007640565059067149,0.0,0.7106141631730549,0.4492115346427528,0.7106141631730549,34.51853967484281,0.011088807353226848,bv,True
2004-05-17,-0.0003627374125696307,0.007648884383182845,0.0,0.7123524721370269,0.4455525870097436,0.7123524721370269,34.51863918662566,0.011450716921093649,bv,True
2004-05-18,-0.0003511947167763178,0.007492307236800212,1.6803339768223616e-11,0.7141338637554393,0.4429112444747478,0.7141338637722426,34.51812667928767,0.011154032732935661,bv,True
2004-05-19,-0.00035507248560400135,0.007601833872693851,9.756934056507766e-12,0.7139883229130763,0.44268782430323733,0.7139883229228333,33.21645814048308,0.009930122919145107,bv,True
2004-05-20,-0.0003656762914929519,0.007955096243238318,5.101027234450436e-13,0.7110178645872833,0.4463222818110612,0.7110178645877935,33.215544654839086,0.00928019925632494,bv,True
2004-05-21,-0.0003765059933836954,0.008071861421839199,7.15898409976314e-16,0.7081658504601043,0.4505162543785106,0.7081658504601049,30.918691125669636,0.008943259856680182,bv,True
2004-05-24,-0.00038169757235744124,0.008018339350546296,0.0,0.7070980550129656,0.45214340258571034,0.7070980550129656,30.9184948730146,0.008379693774675545,bv,True
2004-05-25,-0.00036779709750844376,0.00801518728819809,4.267094174123461e-11,0.7032748698575265,0.45784647686983837,0.7032748699001975,30.050511565443486,0.008329641353632511,bv,True
2004-05-26,-0.0003373886571430666,0.00879174594479119,2.0981241878645726e-11,0.7060278098100645,0.4533345337924355,0.7060278098310457,30.91543530334236,0.008305891325550376,bv,True
2004-05-27,-0.00031859517791502513,0.008363379489681579,1.0013072499208281e-10,0.7033433070661108,0.4582680034636823,0.7033433071662415,29.303594388826294,0.00783081098528504,bv,True
2004-05-28,-0.00030602732075109344,0.007831741194903992,0.0,0.7047107562530713,0.4567232569199965,0.7047107562530713,30.392687371470526,0.007876834791564792,bv,True
2004-06-01,-0.00028953728310529054,0.0071256303983870005,2.6185664150326066e-11,0.7044932418354062,0.4577318440128392,0.7044932418615918,29.406768420239594,0.007082211888262625,bv,True
2004-06-02,-0.0002978200971954977,0.006347110139283843,2.5036830766519843e-11,0.6996363350914754,0.46707705519865667,0.6996363351165122,28.173741197885608,0.007070404936717952,bv,True
2004-06-03,-0.0002785087460146798,0.005705003319500559,9.289387988767272e-12,0.6984437578939335,0.4697062574093604,0.6984437579032229,27.82744500362795,0.006852957489110681,bv,True
2004-06-04,-0.000291667808165905,0.005827481078082242,2.7436019083619168e-11,0.7037242428302453,0.46029012760368715,0.7037242428576813,28.483031592399804,0.006884882186624839,bv,True
2004-06-07,-0.0002964227929768953,0.0055787964660074345,0.0,0.7036882014122701,0.4605430362305628,0.7036882014122701,28.483015701190567,0.006670864272155469,bv,True
2004-06-08,-0.00026368147041852524,0.009299658430520009,5.3655835401232033e-17,0.7080799956486633,0.44979350591770695,0.7080799956486633,29.10203845035865,0.00641184766924458,bv,True
2004-06-09,-0.0002702819406492917,0.008401740102135175,6.784350199476085e-14,0.706035038994312,0.45412298102368853,0.7060350389943798,27.946644376430914,0.006169147544199461,bv,True
2004-06-10,-0.0003106542799339591,0.00995024720343842,9.412404743477278e-11,0.7066403646053594,0.4517582142131938,0.7066403646994834,27.94724231548665,0.005950270214010424,bv,True
2004-06-14,-0.00028993491025214313,0.009323284552485812,8.581436481658232e-13,0.7066256977745217,0.4527765732339476,0.7066256977753798,27.98059195843335,0.005533419857323848,bv,True
2004-06-15,-0.00032450142120131063,0.0128612763681665,5.137603608601318e-11,0.7096591913205718,0.4435215217669079,0.7096591913719478,29.33519064714709,0.005824303065823091,bv,True
2004-06-16,-0.0003086603386312709,0.013636275092817686,5.39708274049758e-11,0.7099065479237849,0.44236042807738457,0.7099065479777558,29.713038385935707,0.00652486475179815,bv,True
2004-06-17,-0.00029938819321872063,0.01220005154668448,4.7992369663288104e-11,0.7124222453169126,0.4399152650939781,0.712422245364905,29.414674417647817,0.006050901721883841,bv,True
2004-06-18,-0.0003009678749039787,0.01086216632586809,2.5138033562352466e-11,0.7127375542793019,0.44090380726498607,0.7127375543044399,29.225925270674384,0.005784384902084335,bv,True
2004-06-21,-0.0002873107037050036,0.009647934411462248,3.0494880557391225e-11,0.7126503772211398,0.4424885688223308,0.7126503772516346,28.994646234610933,0.0057687655386226,bv,True
2004-06-22,-0.0003081178557809985,0.008715784243800732,0.0,0.713233639989921,0.44290174529284626,0.713233639989921,28.257486191674744,0.005691758968377893,bv,True
2004-06-23,-0.0002939292713239493,0.00784408992430642,0.0,0.713912425139152,0.4429934096913254,0.713912425139152,28.259017598695273,0.005874259291446654,bv,True
2004-06-24,-0.0002725594118802778,0.009663253171680613,2.6561026530494694e-14,0.7114572427417323,0.444846926541713,0.7114572427417588,29.084162553412522,0.005895145771086582,bv,True
2004-06-25,-0.00027377327229790004,0.008619045536162972,5.7513920422742496e-11,0.7113043612304374,0.4462880923388031,0.7113043612879513,28.905551285913425,0.005917768213681623,bv,True
2004-06-28,-0.0002866928286924343,0.007473805147826714,2.6247147572080116e-11,0.7121726757703336,0.4463485786936818,0.7121726757965807,28.064203808104875,0.005643026476300168,bv,True
2004-06-29,-0.00029436087668454074,0.006586213010931876,0.0,0.7126579582211151,0.4467948191074276,0.7126579582211151,28.0647082022762,0.005893401211681482,bv,True
2004-06-30,-0.0002843842054351344,0.005511359294637242,1.8267335471312247e-11,0.7129093845064381,0.44770760501118273,0.7129093845247055,28.066387973531334,0.005668383724523388,bv,True
2004-07-01,-0.0002555809920970555,0.004879475729086889,2.439005202655129e-11,0.7131866770828998,0.44847970065074994,0.7131866771072899,27.455020568921828,0.005973956907819584,bv,True
2004-07-02,-0.00028731246245338333,0.00869294091528876,5.71921607020375e-12,0.7072651098287006,0.4538236722683962,0.7072651098344198,28.089551867224976,0.006871942038049229,bv,True
2004-07-06,-0.0003007951290155528,0.007672799258394822,0.0,0.7112585382277176,0.4486063980343426,0.7112585382277176,28.088800301165733,0.006798873705600049,bv,True
2004-07-07,-0.00031793754909712515,0.007953711428730276,0.0,0.7115747287943471,0.44786395686412306,0.7115747287943471,28.431381221760308,0.006858222059412794,bv,True
2004-07-08,-0.00031559582007475653,0.006890163485950962,4.798861911245434e-12,0.7142001244690398,0.4448428886332982,0.7142001244738386,28.43196330165163,0.006449460494905836,bv,True
2004-07-09,-0.00033153856271819624,0.007373075759713223,0.0,0.713862869398395,0.4451322717856072,0.713862869398395,29.05528231803474,0.006910766789752808,bv,True
2004-07-12,-0.0003281306892054388,0.006614253200135577,5.477340734045584e-11,0.7159463554446989,0.44266082795207584,0.7159463554994723,29.055458463707883,0.006693409140261037,bv,True
2004-07-13,-0.0003281291781613487,0.005777159385129021,2.2959139549321528e-11,0.717511909965451,0.44084916612305713,0.7175119099884102,29.054418635397784,0.006609510557414643,bv,True
2004-07-14,-0.0003219796849153851,0.00476983656574297,5.2462975856540475e-11,0.7187062266717179,0.440075511901092,0.7187062267241808,29.039507201323,0.0059523167828408555,bv,True
2004-07-15,-0.00033758423302444185,0.003990062733430121,2.1182039708926603e-11,0.7181966807209552,0.4419265359626949,0.7181966807421373,28.588610855701596,0.006341151774903004,bv,True
2004-07-16,-0.00035761498079168086,0.003318787437201258,5.6469456461091996e-11,0.7204324494904129,0.4391618725783355,0.7204324495468823,27.828094886339997,0.006338719764462247,bv,True
2004-07-19,-0.0003697639829774123,0.0027623408661769785,4.83133476179571e-11,0.7225156747623521,0.43640067774872987,0.7225156748106655,27.829768357621322,0.0064822627568916925,bv,True
2004-07-20,-0.0003714192590028645,0.0016300494028663518,5.06478392950632e-11,0.724761971812065,0.43408793718947486,0.7247619718627129,27.830535574576455,0.006921170278560394,bv,True
2004-07-21,-0.0003603144851602167,0.0016759371811141924,0.0,0.7249651372171548,0.4338434514953046,0.7249651372171548,27.840786878393853,0.007225987208223381,bv,True
2004-07-22,-0.00038606400380041873,0.0034043192489180874,6.650370556742553e-11,0.7202642220020276,0.43972038299006266,0.7202642220685312,28.75090271554979,0.007645603435973143,bv,True
2004-07-23,-0.0003835119535237147,0.0026799182879031595,0.0,0.7232127947366555,0.43552860659550696,0.7232127947366555,28.440323203477426,0.008704298459037673,bv,True
2004-07-26,-0.00039381418234781467,0.002914287610433099,0.0,0.7221496655479749,0.4369208671513913,0.7221496655479749,28.44143714315095,0.008724579215990918,bv,True
2004-07-27,-0.00038637073342120574,0.002459671618890463,0.0,0.7248697857379263,0.43268343098472245,0.7248697857379263,28.07471523463598,0.009166886778021683,bv,True
2004-07-28,-0.0003676450544565261,0.0025686564035395775,2.997981546781746e-11,0.7240172387334586,0.43404600613203664,0.7240172387634384,28.299993891732093,0.008753743759669223,bv,True
2004-07-29,-0.00036962423048920106,0.002246582913380829,1.2629726331834384e-10,0.7251440705581746,0.4323267222684182,0.725144070684472,27.90226532157971,0.009235333900363456,bv,True
2004-07-30,-0.00035382545866290594,0.0020682662856620513,0.0,0.7261361551141537,0.4307056324453231,0.7261361551141537,27.405751710708508,0.008732845399026386,bv,True
2004-08-02,-0.0003442172189631371,0.0017831909905805141,0.0,0.7266822596820833,0.4299039926824872,0.7266822596820833,26.93276417197936,0.008122594377828607,bv,True
2004-08-03,-0.0003391040266704804,0.0016645097491514093,0.0,0.7259900751933442,0.4309469245323915,0.7259900751933442,26.931908588903163,0.007759331382251719,bv,True
2004-08-04,-0.0003427741521072132,0.0016379260704009928,8.087352868883548e-12,0.7251998746086097,0.43223811490117625,0.725199874616697,26.742654269646742,0.007286031225473617,bv,True
2004-08-05,-0.0003403453775321485,0.0010661065568121134,0.0,0.7253495566594366,0.43246629383996377,0.7253495566594366,26.743120037839915,0.007345597404043835,bv,True
2004-08-06,-0.0003541289915998703,0.0021895316047734845,0.0,0.7277054077373029,0.4289769490772636,0.7277054077373029,26.742547215489008,0.0077092719252499255,bv,True
2004-08-09,-0.0003871085169909181,0.0034752069666587333,9.641414429823243e-12,0.7266607324715192,0.43028290247705003,0.7266607324811606,27.2181224213854,0.00852389279237989,bv,True
2004-08-10,-0.0003878366768032446,0.002991015551889846,0.0,0.7284012611200799,0.4279252055283319,0.7284012611200799,27.21847118549644,0.007969260605363687,bv,True
2004-08-11,-0.0003709397740364633,0.003657492008499,4.8992650372567596e-12,0.7273224227911447,0.4294863370606405,0.727322422796044,28.104612461797384,0.007553561243096045,bv,True
2004-08-12,-0.0003820758707520913,0.003201727568903201,8.463912238558446e-12,0.7270580428894226,0.4305114792910268,0.7270580428978864,28.088697811597203,0.007990724294342458,bv,True
2004-08-13,-0.00040629333241605205,0.003731257625761322,0.0,0.7255012147526589,0.43291442611412584,0.7255012147526589,28.09001546566678,0.008057429688183236,bv,True
2004-08-16,-0.0004110106992232526,0.003482901040171502,3.535706297101293e-12,0.7254158691136449,0.4331454148643383,0.7254158691171806,27.683436546587732,0.008009089779809901,bv,True
2004-08-17,-0.00039296856532858743,0.00461468242249497,3.731977636639585e-11,0.7222032616851576,0.43772873935676054,0.7222032617224774,28.304782782301313,0.007989098261190826,bv,True
2004-08-18,-0.0003863064673824805,0.0045008861161858005,1.5721470558963056e-10,0.7202074636351715,0.44094872203427254,0.7202074637923862,27.774302219528195,0.007618888938267124,bv,True
2004-08-19,-0.00036307474017624263,0.005712375116418913,1.4002030377879771e-14,0.7180077175376153,0.44374667390389805,0.7180077175376293,28.161615055823642,0.007693822914797882,bv,True
2004-08-20,-0.00037618577706276696,0.005633623045588585,5.85451188794462e-11,0.7162810453868833,0.4466560157295179,0.7162810454454285,27.80009257573897,0.007560171934593836,bv,True
2004-08-23,-0.0003728098973569099,0.005943342020918213,9.545536332282904e-16,0.7153861879102336,0.4479643286441392,0.7153861879102346,27.350441383454694,0.0071852577798952435,bv,True
2004-08-24,-0.00037707713575210305,0.005746691919927333,1.670423926007355e-11,0.7144052404580462,0.4496801151899118,0.7144052404747504,27.349745065814485,0.00675551440330166,bv,True
2004-08-25,-0.0003758821596578345,0.0054055454748465894,3.746680812906271e-11,0.7126570639111199,0.45294003542573147,0.7126570639485867,26.770670704863655,0.006648966583677145,bv,True
2004-08-26,-0.00036588601373231514,0.005888625451455565,3.2045446812923293e-13,0.7152586299941173,0.4483817173402958,0.7152586299944377,27.159697441711288,0.006573783489867795,bv,True
2004-08-27,-0.00036398468992691023,0.005049841965710679,0.0,0.7170150299406126,0.4464988171139435,0.7170150299406126,27.159207732346054,0.006139155751948194,bv,True
2004-08-30,-0.00035956007650434017,0.004240429707097758,1.0262337589854797e-11,0.7185128003909071,0.445079611853393,0.7185128004011695,27.15850521197387,0.005539298183516205,bv,True
2004-08-31,-0.0003889794550066119,0.005312513987671553,4.628166455979319e-11,0.7226862706072154,0.43696106474204705,0.722686270653497,28.29772179545001,0.005332588503095224,bv,True
2004-09-01,-0.0003748590587985818,0.004902149883733793,7.215463087367693e-11,0.7241573022614644,0.43518605020337264,0.724157302333619,28.304707047184095,0.005444183856356782,bv,True
