date,mu,omega,alpha_1,beta_1,persistence,nu,sigma_next,converged
2006-11-21,0.0005062356088352789,0.005411551762964813,0.03430649473489407,0.9538621237126536,0.9881686184475477,23.990744175832024,0.005032506799226388,True
2006-11-22,0.0005078889186506341,0.0054023173372640025,0.0342335887973127,0.9538276805535795,0.9880612693508921,23.990748525434043,0.0049646041634900905,True
2006-11-24,0.0005193201409934197,0.0052745766206274925,0.03559686276589723,0.9528194118725597,0.9884162746384569,23.23995609719081,0.004869459305641862,True
2006-11-27,0.0005058451005642593,0.005213940769525906,0.03799545290543904,0.9508719589001676,0.9888674118056067,21.74297252432535,0.004821384759914208,True
2006-11-28,0.0004758624223915924,0.005860810176228604,0.03409876540798644,0.9535390095604099,0.9876377749683963,20.950628146491262,0.005567274447195566,True
2006-11-29,0.0004807685276194694,0.0057838158891844495,0.03319579656828349,0.9544149837888656,0.9876107803571491,21.43176471561087,0.005506997906515443,True
2006-11-30,0.0004983919649517092,0.006002606217334666,0.03337623227487005,0.9538970313232896,0.9872732635981597,21.432426452787524,0.0056740293918910835,True
2006-12-01,0.0004998491884506548,0.00589877553989172,0.032387864147541655,0.9548944477258222,0.9872823118733639,21.998158605261477,0.005588336223272155,True
2006-12-04,0.0004966581991284329,0.005861929042842877,0.03212733087216355,0.9551614062652896,0.9872887371374531,21.99693324977362,0.005550322532423205,True
2006-12-05,0.0005069253025002704,0.0060603805941101116,0.03136241270915818,0.9554759135122797,0.9868383262214379,23.272981244672383,0.0056980936817926505,True
2006-12-06,0.0005208420178559968,0.006042702591056948,0.03282338413970171,0.9542196688512234,0.9870430529909252,21.634323963396422,0.005654912008448586,True
2006-12-07,0.000515459991492826,0.005950781012386897,0.03253166679552015,0.9546173437423798,0.9871490105378999,21.240043946318337,0.005580141566430711,True
2006-12-08,0.0005062817909281251,0.005951956417299249,0.03154776904720224,0.9554309143832902,0.9869786834304924,22.410788667416156,0.005570862631676431,True
2006-12-11,0.0005090862360786795,0.005903341449071398,0.03079661114436004,0.9561129088860453,0.9869095200304053,22.912297426648113,0.005500945145183956,True
2006-12-12,0.0005159329517600867,0.005844386288482226,0.0307757893338532,0.9561938220742475,0.9869696114081007,22.3924705119791,0.005433060033331986,True
2006-12-13,0.0005115420365069896,0.005733159110809346,0.03217804446872007,0.9551652074437329,0.987343251912453,20.49194647072479,0.005348726538613839,True
2006-12-14,0.0005157293963658451,0.005675395400534029,0.0317709149763089,0.9555563345431345,0.9873272495194434,20.713444095680064,0.005280318051285994,True
2006-12-15,0.0005307329610734913,0.0058408275737415445,0.03140399242131579,0.9556080079441562,0.987012000365472,21.147908141112723,0.0054126608634910865,True
2006-12-18,0.0005340742603586434,0.005794507947983252,0.030985784466605226,0.9559862811137422,0.9869720655803474,21.39810952900708,0.0053424089890055405,True
2006-12-19,0.0005251857563484584,0.00578346664339578,0.030749986033539962,0.9561758485391512,0.9869258345726911,21.39978309360705,0.005316364237672042,True
2006-12-20,0.0005276042947849113,0.005807617240693669,0.03031192021984268,0.9564045921757223,0.9867165123955649,22.399976602237743,0.00526213551940357,True
2006-12-21,0.0005255197373231713,0.005844086160737611,0.03007397426653869,0.9564400447161878,0.9865140189827265,23.00000615355491,0.005212844839044539,True
2006-12-22,0.0005180656453753589,0.005967296322968356,0.0297208670016953,0.9564264425521882,0.9861473095538835,24.211868782498108,0.005214643955854328,True
2006-12-26,0.0005103621132294788,0.0060196471029390335,0.02954618278574829,0.9564900395535819,0.9860362223393302,24.21207104338885,0.005257229812642373,True
2006-12-27,0.0005163818968839368,0.006172895088990116,0.029374181459801103,0.9562385432002211,0.9856127246600221,25.617178532591613,0.005255303617804468,True
2006-12-28,0.0005259692149904654,0.0064389702277999165,0.028965570061307098,0.9560306152266621,0.9849961852879692,27.75526169040543,0.005336518465451044,True
2006-12-29,0.0005190582053824086,0.006011787689162919,0.030399242115287363,0.955684622615367,0.9860838647306543,24.6733948389503,0.005245858471595176,True
