date,mu,omega,alpha_1,gamma_1,beta_1,persistence,nu,sigma_next,converged
2004-03-17,-0.0003888822235194263,0.0277289019183004,1.2736043772477288e-13,0.16150089293006412,0.9068179736494619,0.9875684201146213,16.89257296657266,0.011148234805698619,True
2004-03-18,-0.00038610613570921084,0.027931430341984347,3.123255411817675e-10,0.16228920520475953,0.906226284782707,0.9873708876974122,17.580373063345803,0.010755020407869824,True
2004-03-19,-0.0003898571817913487,0.027724757270676505,5.723297658302393e-12,0.1616666932992438,0.906404759691332,0.9872381063466773,18.185251035419654,0.010361255429103955,True
2004-03-22,-0.00040254534700066,0.027946341009040702,1.328719172754005e-10,0.16235096423105427,0.905973895231392,0.9871493774797911,18.845937516470237,0.010867819852173801,True
2004-03-23,-0.00041338840186289175,0.02822455085499633,0.0,0.1631283430592536,0.9055447853402588,0.9871089568698856,19.22816648620882,0.011729456272063501,True
2004-03-24,-0.0004223373155396268,0.028148583511184943,1.396539506304767e-10,0.16270570754038158,0.9056739986438433,0.987026852553688,19.454580718522962,0.011272197382609577,True
2004-03-25,-0.00043429235929873423,0.02793248110048497,4.687614297693058e-11,0.16100860611749815,0.9067212013963813,0.9872255045020066,18.51540682660762,0.01088440656175931,True
2004-03-26,-0.00041841211315858125,0.027997049411962585,0.0,0.16160928598181062,0.9062773396079667,0.987081982598872,19.500464805585217,0.010504932889375498,True
2004-03-29,-0.00042869380182092314,0.027765236179580374,1.6594047567304938e-11,0.16058977111408335,0.9068891389274131,0.9871840245010488,18.885764333724357,0.010129318258453989,True
2004-03-30,-0.0004152814809722285,0.027543225027534174,3.6709350051549936e-11,0.15987355498971959,0.9071439668020235,0.9870807443335926,19.82216228069126,0.009783422588470229,True
2004-03-31,-0.00041613701489209636,0.02724269149027981,0.0,0.1589318801429186,0.9076448251052311,0.9871107651766904,19.821803104221612,0.009456049075212237,True
2004-04-01,-0.00041606331437811695,0.026871957315268463,1.4882556308461204e-10,0.15802984690494123,0.9080801996166759,0.9870951232179721,20.46611175658652,0.009146786166167008,True
2004-04-02,-0.0004028161487832497,0.02657634410073586,3.5091925294579584e-15,0.15727167582103943,0.9083289455403967,0.98696478345092,21.348847755265606,0.008858530292792943,True
2004-04-05,-0.0003869753689602793,0.026397095379105538,0.0,0.1566539002722049,0.9084453353268879,0.9867722854629903,22.513617123308023,0.0085913079442218,True
2004-04-06,-0.0003687398317944559,0.026267823074373305,1.1112345407498925e-10,0.15626321424704723,0.9084562310312733,0.9865878382659203,23.408605815593383,0.008342329490706221,True
2004-04-07,-0.0003653915492045693,0.02611786985352661,0.0,0.15654514166465908,0.9083247321817627,0.9865973030140922,23.408182572363135,0.008132802052444125,True
2004-04-08,-0.0003783977995104034,0.026196610559367922,0.0,0.15710170391247663,0.9080157361519076,0.9865665881081459,24.290439082721466,0.008198611715199236,True
2004-04-12,-0.0003800847768719342,0.026189557736493712,0.0,0.15772583390852543,0.9075966272959343,0.986459544250197,25.248048445973296,0.00797945068127836,True
2004-04-13,-0.00036496787222447966,0.026191851768592758,1.1444654003162747e-10,0.15799392665390813,0.9072282853679033,0.986225248809304,26.225959881685537,0.007761741079436323,True
2004-04-14,-0.0003902475921790977,0.026931590818548148,1.0067635100526368e-10,0.15796262520183765,0.9069856009554416,0.9859669136570367,28.038264318068112,0.009330028300893207,True
2004-04-15,-0.0003929390416424959,0.027073897734253744,1.0039177296924267e-10,0.1583304094732481,0.9066012995454922,0.985766504382508,28.038266480087135,0.009039927842867411,True
2004-04-16,-0.00039240359767398224,0.027157060434353515,9.638396054956858e-11,0.15872200344849616,0.9062160100514928,0.9855770118721249,28.60083708161012,0.008756298154944955,True
2004-04-19,-0.0003809344101460941,0.027300680440780843,5.0764835817258e-11,0.159254348394472,0.9056681991915767,0.9852953734395775,29.124625043790793,0.008492345271086554,True
2004-04-20,-0.0003754492689102459,0.027528738224908585,5.073629479888727e-11,0.16031219933789,0.9048766890172393,0.9850327887369206,29.12463274442389,0.00824137267436868,True
2004-04-21,-0.0004019870480415874,0.028714643028260687,5.555617431008975e-12,0.16213593920822217,0.9035986895491888,0.9846666591588555,30.654576939306633,0.009978205965639234,True
2004-04-22,-0.0003844765635217991,0.0267414757490132,0.0,0.15675457495750647,0.9072480578235028,0.9856253453022561,28.949971136960755,0.00958753000695891,True
2004-04-23,-0.00034708759803774454,0.022100182100341547,9.792851067219468e-14,0.14825334083332387,0.91503495477387,0.9891616251906299,40.445258529161954,0.009223740611581065,True
2004-04-26,-0.0003544039322176401,0.021963785783947358,3.939900451283278e-13,0.14822144940712076,0.9151896083245599,0.9893003330285143,38.27360522511486,0.008942515449442228,True
2004-04-27,-0.00037371235710399563,0.021953569384474184,0.0,0.14850938537529695,0.9152375968926645,0.989492289580313,38.26883082726946,0.008833092942705,True
2004-04-28,-0.0003638172789656176,0.021793471108734395,1.8090407462382248e-11,0.14818815873640606,0.9153027089361451,0.9893967883224385,36.927839824878106,0.008570919065097587,True
2004-04-29,-0.0003906485577374608,0.02249810664765112,1.7138845450575972e-10,0.14974887504229814,0.9144185993200467,0.9892930370125842,37.39378617589835,0.010001254544215833,True
2004-04-30,-0.00040095243374282057,0.02271832016636602,3.2658179465010943e-10,0.1504191461866151,0.9139616549516478,0.9891712283715371,38.75635253938037,0.010237668843427123,True
2004-05-03,-0.00042307213413255774,0.02248146772844087,0.0,0.14979672050891218,0.9146089931182639,0.98950735337272,38.75982945297672,0.009990617326709878,True
2004-05-04,-0.00040449375328703,0.0223477134920917,1.514891237242351e-12,0.14939709303964535,0.9147117498154584,0.989410296336796,38.75982523208738,0.009671296664032089,True
2004-05-05,-0.0004019672659818579,0.022214440840833433,1.8462818039421034e-10,0.1487570051578342,0.9149054040617075,0.9892839068252528,38.76103253688488,0.009359168563969447,True
2004-05-06,-0.0003939929222264433,0.02206179567683439,1.8425519864063512e-10,0.1482502611942818,0.9150435441682515,0.9891686749496476,38.76103137349661,0.009067082797632608,True
2004-05-07,-0.0004096856569537352,0.02219024462572967,0.0,0.1485986234342536,0.9148484462319184,0.9891477579490452,38.7602045745712,0.009152630708361255,True
2004-05-10,-0.000419232643676195,0.022334730039355575,8.903008080719809e-13,0.14893487326668636,0.9148351835351285,0.989302620169362,38.76020893971957,0.010299017199079934,True
2004-05-11,-0.00041569255186183743,0.02202824473119331,3.208841473222167e-11,0.14863809999674585,0.9153777786251349,0.9896968286555963,38.75999246548069,0.010667012167106185,True
2004-05-12,-0.0004069727848247756,0.021999464053077337,8.580834042402778e-11,0.1483395344715987,0.9153297356216594,0.9894995029432672,38.76140857151066,0.010307394955967608,True
2004-05-13,-0.00041497322307448424,0.021941266669264645,1.5313972878742313e-10,0.14797507306538715,0.9154736698385646,0.989461206524398,38.75999410470937,0.00996208665056581,True
2004-05-14,-0.0004138268450474091,0.021894363154297658,0.0,0.14767427311079184,0.9154781401668549,0.9893152767222508,38.75889277817401,0.00964176451024447,True
2004-05-17,-0.0004122338984220964,0.021886828764645507,5.358111009433471e-13,0.1476052786152873,0.9153597135063429,0.9891623528145224,38.758888162491616,0.009335789466960454,True
2004-05-18,-0.00040432279653410856,0.02121099884735997,1.1732207464770158e-10,0.14512766819901138,0.9170528693224637,0.9896167035392914,38.75883652586447,0.009869077989938363,True
2004-05-19,-0.0004069492359833296,0.021283385096987423,1.0926334601153873e-10,0.14544589463543017,0.9168409953599239,0.9895639427869024,38.74737026440391,0.009560701599809557,True
2004-05-20,-0.000419454311653734,0.021414986939939852,4.8279428003935324e-11,0.1462352377635601,0.9163978528169326,0.9895154717469921,36.05907520338516,0.009298998515298739,True
2004-05-21,-0.0004301428141068285,0.021373702635244202,3.9511192781417896e-11,0.14603729139109198,0.9165424153101747,0.9895610610452318,34.28865011436816,0.00901650216313126,True
2004-05-24,-0.0004308242788513268,0.02142507801588122,3.952688815401317e-11,0.14637646769662446,0.9162525969480231,0.9894408308358622,34.28864908701232,0.008747090969877016,True
2004-05-25,-0.0004198994327451596,0.02123438696139887,2.9847141218547263e-10,0.14603487195190717,0.9164003414583636,0.9894177777327885,32.84683041765553,0.008495120250076576,True
2004-05-26,-0.00039017255412101187,0.02148159329094248,0.0,0.1454865203618694,0.916340878380126,0.9890841385610607,33.635858142368946,0.008281455361050077,True
2004-05-27,-0.00036273526537304807,0.020488869711101428,0.0,0.1425798963071177,0.918288113937651,0.9895780620912098,33.6351914380716,0.008076415919524953,True
2004-05-28,-0.0003524384696222159,0.02058865049876737,0.0,0.1434435535913198,0.9176538774315269,0.9893756542271869,33.63522389570195,0.007855953425835099,True
2004-06-01,-0.00032389784450282614,0.019671843513639146,6.503690034088226e-11,0.13922133843907133,0.9199629760917112,0.9895736453762837,32.321244227781825,0.0076860624109497625,True
2004-06-02,-0.00033476469714399296,0.019805214531694464,3.9842360564509015e-15,0.14070008592189448,0.9192630088337251,0.9896130517946764,30.79039785667947,0.007486495431925495,True
2004-06-03,-0.0003148219779736522,0.019409490503195452,6.889820274851687e-11,0.13906397602922482,0.9200396816218872,0.9895716697053978,30.105049215638537,0.007317162804764227,True
2004-06-04,-0.00033653189998777034,0.01984617834607663,1.4097098985915893e-10,0.14185868303466287,0.9186183989633186,0.9895477406216211,31.341457492880334,0.007601248367850678,True
2004-06-07,-0.000332202501529285,0.0195782032206155,2.041018837789126e-14,0.139365502046827,0.9199226550867032,0.9896054061101371,32.59377150657623,0.0074443292212609405,True
2004-06-08,-0.00030900899637813234,0.020001502177984902,0.0,0.13861142045341995,0.919896366181454,0.9892020764081639,32.59510578793389,0.007309588675455917,True
2004-06-09,-0.0003207701514304405,0.01995821557804392,0.0,0.13912747831184502,0.9197742825135092,0.9893380216694317,32.594248113838354,0.007142664485170036,True
2004-06-10,-0.0003642476515722087,0.02044812096188153,1.6781090745780422e-10,0.13925128855831945,0.9198064347823891,0.9894320792293597,32.59442015146209,0.007769749633714513,True
2004-06-14,-0.00034513776536563705,0.02020254779931322,9.693789369102588e-11,0.13891854527575195,0.9199338427998303,0.9893931155346442,32.59478040468678,0.007578538699327425,True
2004-06-15,-0.00035758635397341245,0.02040980462025286,9.609651857475125e-11,0.13892208639737139,0.9199261575555969,0.9893872008503791,32.59482801841325,0.008266746518882212,True
2004-06-16,-0.000357975766722844,0.020323693348373112,0.0,0.13889620073125136,0.9199744756648933,0.989422576030519,32.59572377030682,0.008051782589763868,True
2004-06-17,-0.00034448351657005277,0.020022189707154116,0.0,0.13838749794367305,0.9202472019681749,0.9894409509400114,32.59570820030927,0.007842379573945391,True
2004-06-18,-0.00034425223491242477,0.019715491490609374,9.06737828553316e-11,0.13854193767982914,0.9203090319658207,0.9895800008964091,32.593751487817045,0.00764507753813356,True
2004-06-21,-0.0003282646848645053,0.01939638364446214,8.823319743515071e-11,0.13807680640982187,0.920557461669888,0.9895958649630322,32.59075341398241,0.007454764885565929,True
2004-06-22,-0.00035479918429663735,0.01943466621512449,0.0,0.13849408353201825,0.9205568443262253,0.9898038860922345,30.672502680234928,0.007398579935745976,True
2004-06-23,-0.0003480224682952314,0.01919601755674364,1.4511397481861298e-11,0.13872529502618663,0.9205065074599577,0.9898691549875623,30.672590911610396,0.007216964697908536,True
2004-06-24,-0.0003368342865483351,0.019252227532490167,0.0,0.13875564299778909,0.9203627988652356,0.9897406203641301,30.739781559553073,0.007063597686488995,True
2004-06-25,-0.00033025148644470813,0.018975522831183807,0.0,0.13859631911374545,0.9205400110598889,0.9898381706167616,30.740306296810378,0.006948458145359203,True
2004-06-28,-0.00035411181890482936,0.018885116160556905,1.0384759934919974e-10,0.1390965768385555,0.9205600603865972,0.9901083489097225,29.578330540867725,0.006846534618339995,True
2004-06-29,-0.00035266967070468743,0.018717613773595806,2.241632463115445e-10,0.13933702428193026,0.920538068654734,0.9902065810198624,29.576392926590966,0.0068342859288917064,True
2004-06-30,-0.00034794068321238373,0.01852935199679571,0.0,0.14003762605142653,0.9202697240804829,0.9902885371061961,29.57558080811016,0.006676131645873357,True
2004-07-01,-0.00029966350666136996,0.018975923602456764,3.006622015881654e-13,0.14136197751566862,0.9192756859200574,0.9899566746781924,31.201466001939416,0.0065714584579665706,True
2004-07-02,-0.000313912116675352,0.01971270089520265,3.2806189813452844e-11,0.14101374269567618,0.9191037608472787,0.989610632227923,31.202191067258543,0.007717926101035655,True
2004-07-06,-0.00033738839832478525,0.019515176048957306,0.0,0.14089626579396825,0.9194331347290116,0.9898812676259957,31.202820750807454,0.0076042997359683385,True
2004-07-07,-0.00034994606928904847,0.019373646397000344,0.0,0.14094759303223459,0.9195887310027684,0.9900625275188857,31.203379576834294,0.007887632920810805,True
2004-07-08,-0.0003549966754449369,0.018929106386783107,0.0,0.14046283250207614,0.9200731395912789,0.9903045558423169,31.203547014133605,0.007666414119444087,True
2004-07-09,-0.00035196728629261024,0.019123270389729625,1.4536152444287935e-10,0.14047683618089193,0.9199401687148809,0.9901785869506884,31.203859089771424,0.008033807443146648,True
2004-07-12,-0.000359334630235924,0.0187991253483212,1.779150257906912e-10,0.14019265718681687,0.9202921791444348,0.9903885079157583,31.202701108011464,0.00780953346014134,True
2004-07-13,-0.00036494172041952815,0.01843654064519654,1.6058725327637014e-10,0.1400166769389658,0.9205938243127476,0.9906021629428177,31.2013783782935,0.007594571770080617,True
2004-07-14,-0.0003548749198732159,0.018097575968580044,2.8289870691408357e-12,0.1395351862978026,0.9209184923395168,0.9906860854912471,30.067328439236793,0.0073975661589040995,True
2004-07-15,-0.0003736416252460618,0.017986334992634606,2.2129908770442888e-12,0.13996122617860093,0.9208943326296504,0.9908749457211639,29.418407852334294,0.007305633664983955,True
2004-07-16,-0.00040239416427127967,0.017919687230620467,0.0,0.1399592531814417,0.921183942225159,0.9911635688158799,28.711207112127973,0.00725808176858114,True
2004-07-19,-0.0004113837680727991,0.017750925714535452,9.532316564811935e-11,0.14005798347981646,0.9212820468228353,0.9913110386580668,28.710911138950205,0.007274657414748215,True
2004-07-20,-0.00041896407130640926,0.017494839846205867,3.845126098154159e-12,0.14010238207519868,0.9214266125772322,0.9914778036186768,28.63502042879007,0.007088826528424141,True
2004-07-21,-0.0004155647796281958,0.017515294236072124,1.900589409482852e-10,0.13998497121773057,0.921436169527515,0.9914286553264392,28.032482542414343,0.006934762960631636,True
2004-07-22,-0.00044417143390067503,0.018286150403919007,2.5459175345237336e-10,0.14069950727346986,0.920858008857646,0.9912077627489727,28.414474391963125,0.008255864191478064,True
2004-07-23,-0.00045240305962535076,0.018065920517217622,0.0,0.14008771254011504,0.9212754030207402,0.9913192592907977,28.412659628765997,0.008021786598643128,True
2004-07-26,-0.0004695745639218888,0.018346138009790996,1.8216532255579799e-10,0.14094581106221496,0.9208285195737692,0.991301425287042,28.41283975889954,0.008545641167231574,True
2004-07-27,-0.000458446082595052,0.01798425164352056,1.4831642256891202e-16,0.13992701777906538,0.9214593180450081,0.991422826934541,27.879603004256488,0.008312833751086886,True
2004-07-28,-0.00043119581052351695,0.01803768950725408,8.332608185957648e-13,0.13995788115114202,0.9212319070145981,0.9912108475910023,27.879704998655257,0.00810320728297045,True
2004-07-29,-0.0004408493104548955,0.017858268534054294,0.0,0.1396439125330725,0.9214975472456367,0.9913195035121729,27.87937117131122,0.007879469562366924,True
2004-07-30,-0.0004175392176767444,0.017550924398971924,2.0458919765933946e-11,0.13885469330461425,0.9219017779285736,0.9913291246013397,27.867989903792296,0.007675339868903255,True
2004-08-02,-0.0003996203510782315,0.017191460342396048,1.9377917077022284e-10,0.13803437116467152,0.9224050323357139,0.9914222181118288,26.782374484370784,0.007478818744643425,True
2004-08-03,-0.00039833184285728937,0.017120810947415927,4.3304467955272085e-11,0.13825505599330543,0.9222915904445264,0.9914191184844835,26.781283291459484,0.0072934308663300295,True
2004-08-04,-0.00039487072335564005,0.016961563658269122,4.1738064887824e-11,0.13766389439699575,0.922702845606646,0.9915347928468818,26.386470024845817,0.007490674743969627,True
2004-08-05,-0.0003905377731373749,0.01677007646397318,0.0,0.13777312833062183,0.9226939368395413,0.9915805010048522,26.385826686446237,0.0073013075086820626,True
2004-08-06,-0.0003508562195619042,0.017965332166766903,0.0,0.1382864390621893,0.9218661565503943,0.9910093760814889,30.158567529799274,0.009323411741822281,True
2004-08-09,-0.00038701071851863833,0.01850472928263416,1.9456601511621328e-10,0.1407175303819956,0.9208225719488482,0.991181337334412,30.159178502090775,0.010735531252495883,True
2004-08-10,-0.00039857713257533087,0.018190049124694192,0.0,0.13982528846127426,0.9214346420022731,0.9913472862329102,30.15776277719386,0.010362786558237079,True
2004-08-11,-0.0003939161406028444,0.01823249079450785,0.0,0.14080551468725427,0.9209674722356205,0.9913702295792476,30.158452637078884,0.01005083875942304,True
2004-08-12,-0.00041310930237771764,0.018103180895338054,6.161899591412483e-11,0.1401776488639517,0.921417904399538,0.9915067288931328,29.267897992232864,0.009774326629407163,True
2004-08-13,-0.0004405005186800218,0.018273690379338358,0.0,0.1410192056166741,0.9211628470829214,0.9916724498912585,29.26845514101308,0.010355891541274474,True
2004-08-16,-0.0004566405022741724,0.018143585678029005,4.591997133656224e-11,0.1399433982157266,0.9217888859568493,0.9917605851106325,28.272048251115514,0.010012147238359376,True
2004-08-17,-0.00044938627874787566,0.01820976876595807,4.365463293147759e-11,0.14056262480701362,0.9214869167916436,0.991768229238805,28.377768974764813,0.009716381706162057,True
2004-08-18,-0.0004357142549486926,0.018084726383559017,1.1925336605722396e-10,0.13993412183852874,0.9216582302576041,0.9916252912961219,28.378485403571865,0.009417708382471803,True
2004-08-19,-0.0003989224471543717,0.018242773404490566,0.0,0.1403601428490709,0.9212011940705719,0.9913812654951073,28.382718931012896,0.00915785551122359,True
2004-08-20,-0.0004188883018712452,0.018166655479697272,3.533291414322668e-11,0.1401744416629386,0.9214231521921524,0.9915103730589547,28.382641555598152,0.008979396663225826,True
2004-08-23,-0.00042851197077551555,0.018177630456216825,9.886324950281849e-11,0.13957316532575995,0.9217444829749064,0.9915310657366496,27.736885181504814,0.008725222948482367,True
2004-08-24,-0.0004253963415633593,0.018009879088706042,5.3672799181109096e-11,0.13919818617587318,0.9219289100746934,0.9915280032163027,27.735074301725408,0.008502500272365971,True
2004-08-25,-0.00041939557430323087,0.017828626329296784,1.1503710151956685e-11,0.13883794867676222,0.9221062611038808,0.9915252354537656,27.013867844215472,0.00826632489090044,True
2004-08-26,-0.0004229532001251888,0.01781460665847216,1.1509422617375934e-11,0.13827862385396386,0.9223815574880347,0.9915208694265262,27.013851879722353,0.008053064760787732,True
2004-08-27,-0.0004169272298007858,0.01758493356487734,6.935529890773942e-11,0.13785569331017467,0.9226125633638282,0.9915404100882709,26.325476905517167,0.00783959446684998,True
2004-08-30,-0.0004189409189737422,0.01738892305817879,1.02515252714036e-10,0.13746768957483704,0.9228638474424361,0.9915976923323698,26.323998923469926,0.007637941714378934,True
2004-08-31,-0.00043366663374111853,0.01734828893185618,2.1742052820337466e-10,0.13711974783591666,0.9231355665704656,0.9916954407058445,26.32448744942334,0.007964730529849067,True
2004-09-01,-0.0004318125939632292,0.017134729906325332,1.1143605367488309e-10,0.1364521978459869,0.9234978450117378,0.9917239440461674,26.325080326530863,0.007758377980080576,True
2004-09-02,-0.0004279853539671348,0.01686197655717195,0.0,0.13584233638270243,0.9238435592632533,0.9917647274546045,26.324525111135852,0.007559125790583502,True
2004-09-03,-0.00040297388935813823,0.016785688617573694,2.3262180841603765e-10,0.13434077143449724,0.924382364570089,0.9915527505199595,27.077588684366567,0.007394927032327709,True
2004-09-07,-0.00041431888023604475,0.01662230012340586,7.766159860541274e-11,0.13412256602789452,0.9246125568956676,0.9916738399872764,27.07694472756664,0.007322219116342641,True
2004-09-08,-0.0003927665685603463,0.016379269620526347,1.405122708566588e-10,0.13316437572245982,0.924997790226767,0.9915799782285092,27.077556110146215,0.007155003548271266,True
2004-09-09,-0.0003929651754035579,0.016197930212460413,6.755018501136344e-12,0.13297481528852814,0.925156847928972,0.9916442555799911,27.07796430987509,0.007134400841617249,True
2004-09-10,-0.0003962816682990297,0.015981823299675423,2.3431227213522424e-14,0.13272311126489053,0.9253903056894063,0.991751861321875,26.489574851524612,0.006967891805482034,True
2004-09-13,-0.00037995375641641153,0.015710827918339238,8.150139477069013e-11,0.13177482323055384,0.9258155189513116,0.9917029306480899,26.491889676080344,0.006815364960587141,True
2004-09-14,-0.000365171896189137,0.015505068343265675,2.017096053711797e-10,0.1321152264674787,0.9256761577485682,0.9917337711840172,26.49229105579836,0.006657737274269579,True
