date,realized_log_ret,VaR_1,VaR_5,VaR_10
2004-01-08,0.0041828828900474,-0.017967399009776702,-0.011566984907368452,-0.008589462285555688
2004-01-09,-0.0082406582861729,-0.01787103718269843,-0.011466528560580209,-0.008484179241921354
2004-01-14,0.0077364499047476,-0.017814398463177974,-0.01161518537548516,-0.008809987850191645
2004-01-15,0.0016267066321402,-0.017731155949874285,-0.01153144976844435,-0.00871690958677154
2004-01-16,0.0064453864059306,-0.017632004023250072,-0.011432220599384936,-0.00861501458646328
2004-01-20,-0.0002194455059782,-0.01754290777327077,-0.011342964120702763,-0.008518085314077944
2004-01-21,0.0071641000772615,-0.017445657994653727,-0.011245973318886554,-0.008418755997141078
2004-01-22,-0.0028892041623,-0.017359806665208814,-0.011160145771351411,-0.008322885064863766
2004-01-23,-0.0025732605313777,-0.017269840852601193,-0.011073792006630815,-0.008252861698005938
2004-01-26,0.0122553435515442,-0.01717868391331974,-0.010985571721537885,-0.008176934770670765
2004-01-27,-0.0095597118157062,-0.01712620681582524,-0.010932760277025335,-0.008100685682179672
2004-01-28,-0.0135159785576437,-0.017115626399825005,-0.01132649541708525,-0.008619209438345174
2004-01-29,0.0044550984593838,-0.017762114870495286,-0.012386206579988963,-0.009427282774385218
2004-01-30,-0.0024372379451529,-0.017675293499772475,-0.012293680639528315,-0.009321088140247154
2004-02-02,0.0034333812782145,-0.01759054244025303,-0.012202882227823423,-0.00922599916410242
2004-02-03,0.0008190910309497,-0.017502009550218856,-0.012108790837822347,-0.009118503131918922
2004-02-04,-0.0083189050824152,-0.017411562961200226,-0.012013317173845722,-0.009010191813762246
2004-02-05,0.0021548770171442,-0.01737475748428953,-0.012102730228111444,-0.009290781070019228
2004-02-06,0.0121327801504262,-0.017285215383773252,-0.01200989518231793,-0.009188259078109048
2004-02-09,-0.0028394918513052,-0.01725960912110667,-0.011957898722564194,-0.009108552699386013
2004-02-10,0.0050598889381729,-0.017178164404433403,-0.011871211618184541,-0.009023596213303125
2004-02-11,0.0105016795689998,-0.01709631959496899,-0.011782555151681086,-0.008922513519304514
2004-02-12,-0.0045641022706073,-0.017051147205304866,-0.011717094764894787,-0.008834353888190616
2004-02-13,-0.0051083789983072,-0.01698034090292701,-0.011646190310312535,-0.00880466997145027
2004-02-17,0.0091625439628657,-0.01691254716918178,-0.011585426434106441,-0.008803422639345655
2004-02-18,-0.0042451504502416,-0.016856010366436493,-0.011513627065305452,-0.00871655435081121
2004-02-19,-0.0041150352340695,-0.016783115876724625,-0.011440079705217269,-0.00867785837515141
2004-02-20,-0.0020071040745275,-0.016709169163706284,-0.011365055723107182,-0.008634969809151816
2004-02-23,-0.0035265379816324,-0.01662605545624043,-0.011275528471604911,-0.008546869970893512
2004-02-24,-0.0009822925039308,-0.016549151669570692,-0.011194572825071842,-0.008487149866002429
2004-02-25,0.0037747957082938,-0.016463996844289456,-0.011102522526065093,-0.008392485762483021
2004-02-26,0.0008475872670299,-0.016381542823932928,-0.011012002781273046,-0.008295703001811788
2004-02-27,0.000305654167791,-0.016295651654827253,-0.010918738463067498,-0.008197054980455759
2004-03-01,0.0089966576212692,-0.01621062541028904,-0.010825912632870898,-0.008099112925382896
2004-03-02,-0.0054143769091625,-0.016157702456417827,-0.010756704193873787,-0.008019158534631882
2004-03-03,0.0013910989314807,-0.016094312449636536,-0.01071931235610581,-0.008074789724555213
2004-03-04,0.0032788052204315,-0.01600976266981622,-0.010626850940360574,-0.007978647492208543
2004-03-05,0.0021539893881303,-0.015928254024762084,-0.010536612602961591,-0.007884033964981413
2004-03-08,-0.0088444305405008,-0.015845388765549005,-0.010445098037247035,-0.007788400682009373
2004-03-09,-0.0055250208297499,-0.015838871800464317,-0.01075924717442324,-0.008228802588540838
2004-03-10,-0.0148369363943583,-0.015776662334221994,-0.010725124301426192,-0.008271538675104457
2004-03-11,-0.0156295914431314,-0.01727154524207737,-0.012082994245430792,-0.009074319045120516
2004-03-12,0.0125195847927308,-0.018382815573123795,-0.013513641806133582,-0.010013544422268407
2004-03-15,-0.0143558834041357,-0.018392712884517208,-0.013439849074635975,-0.009933741967481978
2004-03-16,0.0058049157079773,-0.018798611431650722,-0.0143298999326942,-0.010890004520159282
2004-03-17,0.0115630986930499,-0.018739030414668546,-0.01424571510432159,-0.010765712941258011
2004-03-18,-0.0013712659643951,-0.01873794687143532,-0.014173665384468516,-0.010660357219633688
2004-03-19,-0.0109392539352803,-0.018660033326928224,-0.01408334337216178,-0.010530087409152459
2004-03-22,-0.0134312983931845,-0.01868358691987256,-0.014248334291877832,-0.011030120595428156
2004-03-23,-0.0006941400249491,-0.01890166110373707,-0.014736306872463262,-0.0117535870579086
2004-03-24,-0.0027539027189646,-0.018819321512408314,-0.014652785457041207,-0.011638816126393555
2004-03-25,0.0158879213428626,-0.01874216222901892,-0.014570901628457379,-0.011525717663527266
2004-03-26,-0.0001262512401352,-0.01882476506725832,-0.01453856005187979,-0.011436705520117777
2004-03-29,0.0119945499980342,-0.018741761833699737,-0.014452761086287541,-0.011317341035154575
2004-03-30,0.0041794184760712,-0.018746513447183356,-0.014393683695143131,-0.01121288280449233
2004-03-31,-0.000923303717081,-0.01867249496030701,-0.014309387251146275,-0.011092081272729827
2004-04-01,0.0057213866105181,-0.018591548062876766,-0.014222739712330887,-0.010969209310833387
2004-04-02,0.0080657302556268,-0.018527494404123816,-0.014140614875338752,-0.010847399042056886
2004-04-05,0.007636123065728,-0.0184813435493734,-0.014062860162232686,-0.01072782919349854
2004-04-06,-0.0021409557184872,-0.01843009866078259,-0.013982876306217461,-0.010605882722667916
2004-04-07,-0.005845644876457,-0.01835528579692304,-0.013896013039309497,-0.010481562205553557
2004-04-08,-0.0017191177092845,-0.018302171587191267,-0.013821593360192707,-0.010439621985610345
2004-04-12,0.0054803292284084,-0.01822653335727581,-0.013733382534397964,-0.010314741709287213
2004-04-13,-0.0140231324064732,-0.018162680531450794,-0.013647563536998268,-0.010189363666574658
2004-04-14,-0.0013998903638174,-0.018549830455270682,-0.014365572673668923,-0.011130613755184059
2004-04-15,0.000850799891797,-0.0184717702035449,-0.014282549150611668,-0.011005329236500798
2004-04-16,0.0046665042657352,-0.01839273931572698,-0.014199098929875099,-0.010876877110191618
2004-04-19,0.0013129432518166,-0.018326260972319014,-0.014118335490161003,-0.01074818394735479
2004-04-20,-0.015083242211328,-0.018249136973861737,-0.014034798262361012,-0.010615802585046736
2004-04-21,0.0053317292114609,-0.018837443144053924,-0.014838935336607342,-0.01164455335693762
2004-04-22,0.0140922018471689,-0.018775839292090497,-0.014762909232224926,-0.01151778715947234
2004-04-23,9.644089276683589e-05,-0.018821936372117785,-0.014711346959610388,-0.01139310386362624
2004-04-26,-0.0046132636022582,-0.018741801011380378,-0.014629020480760667,-0.011260800706950848
2004-04-27,0.0029812834555364,-0.018679464378814334,-0.014551368351361643,-0.011149730433146604
2004-04-28,-0.014630696530121,-0.018604971694759827,-0.014469777717397938,-0.011013631393727937
2004-04-29,-0.0089865717603636,-0.01902421385988231,-0.015107147051306138,-0.01197985074575042
2004-04-30,-0.0040451781116175,-0.019002478678900658,-0.01507899532097616,-0.012061879546585401
2004-05-03,0.0087096585416404,-0.01893236750637853,-0.015002347851593548,-0.01195080274392997
2004-05-04,0.002083008150973,-0.0189036724838941,-0.01493617481702877,-0.011833468057192096
2004-05-05,0.0018647649688725,-0.01882609773527375,-0.014856411979310261,-0.011711194243837838
2004-05-06,-0.0069772093448756,-0.01874879665544206,-0.014776669179808199,-0.011586729307295077
2004-05-07,-0.0138928157249935,-0.01870422962780551,-0.014712937710535523,-0.011547870225788494
2004-05-10,-0.0102649453546845,-0.018969848629123147,-0.015168544406604848,-0.012285320584694647
2004-05-11,0.0074484657307314,-0.018968688301359893,-0.01518954709399856,-0.012448532239911094
2004-05-12,0.0017874246699483,-0.018930167773361154,-0.015125168300556796,-0.012346061997692236
2004-05-13,-0.0011851799213866,-0.018851922866004518,-0.015047179050620604,-0.012238605571375244
2004-05-14,-0.0006478841335324,-0.018772191250650477,-0.014968762664024247,-0.012129880601514712
2004-05-17,-0.0106634885510485,-0.018692931548096287,-0.014890553308400311,-0.012019625271692634
2004-05-18,0.0072895397084442,-0.018705490569514788,-0.014945286944822776,-0.012246723881355516
2004-05-19,-0.0025769782929208,-0.018667748360289352,-0.014881523370068227,-0.012146968126658471
2004-05-20,0.0004131302015624,-0.01859201193147158,-0.014804296369037878,-0.012042839794809274
2004-05-21,0.0040122436251248,-0.01851419094698489,-0.014726310021209119,-0.011936269084842986
2004-05-24,0.0015072969716056,-0.018449982822941986,-0.014652658771923214,-0.011829617381783819
2004-05-25,0.0161985351754383,-0.018375522338481495,-0.014575581543078238,-0.011720583076610362
2004-05-26,0.0015526072106712,-0.01848082036508685,-0.014553617450164919,-0.011626290876097768
2004-05-27,0.0054464368445694,-0.018403790230400292,-0.014473729402619418,-0.011513164631548353
2004-05-28,8.918896019061151e-06,-0.01834493637437054,-0.01439914859786178,-0.011400162036705151
2004-06-01,8.918816472913704e-06,-0.01826798489028618,-0.014318928452787075,-0.011283935275274807
2004-06-02,0.0034367354599993,-0.018191955405037326,-0.01423886640200011,-0.011166110520490862
2004-06-03,-0.0073418559453486,-0.018123620617775213,-0.01416071378887322,-0.011047052920488678
2004-06-04,0.0051529703348629,-0.018087538895578237,-0.014106464612902485,-0.011054044162021333
2004-06-07,0.015617238835107,-0.0180296072846023,-0.014030329343936864,-0.010938624476463241
2004-06-08,0.0012182351122556,-0.018106500354347615,-0.01399074998898539,-0.010842676434847199
2004-06-09,-0.0092571254941287,-0.01803072769269307,-0.013907481036305454,-0.01072150484228367
2004-06-10,0.0044720702914329,-0.018022895886034975,-0.013931970722643983,-0.010948460268893016
2004-06-14,-0.0101459952804106,-0.017957681435772737,-0.013852158176339842,-0.010836857157011576
2004-06-15,0.0067960265287796,-0.017971786494866016,-0.013945085213738929,-0.01114135507747476
2004-06-16,0.0010061694920402,-0.01792267647161246,-0.013872984343080652,-0.011040334520136866
2004-06-17,-0.0013506179142943,-0.017847011078786133,-0.013790280435605717,-0.010932980777065065
2004-06-18,0.0023557760468007,-0.01777381011988044,-0.013708272918309205,-0.010825903961210817
2004-06-21,-0.0038320650840786,-0.01770218189485971,-0.013626524026641247,-0.010717450645686867
2004-06-22,0.003735120170746,-0.017639774407415817,-0.013548396138999498,-0.010620312715804188
2004-06-23,0.0083293221744424,-0.017574379373121306,-0.013468108886027924,-0.010511408665350656
2004-06-24,-0.0024678621771698,-0.017541327656071855,-0.013398761547157662,-0.010407845339024873
2004-06-25,-0.0025793786947234,-0.0174746473218577,-0.013317064037469835,-0.010299982029060732
2004-06-28,-0.0039962379448015,-0.01740885223008026,-0.013235221005158252,-0.010191998074996714
2004-06-29,0.0024489304780388,-0.017349814354745818,-0.013155965526413507,-0.010097498800386675
2004-06-30,0.0044333123558972,-0.01728243834093083,-0.013072381549465356,-0.00998367606521159
2004-07-01,-0.0113905377625584,-0.017223019814967763,-0.012990913305634916,-0.009870601293341781
2004-07-02,-0.0034079445113572,-0.017312504796461358,-0.013318529000217355,-0.01047733157211219
2004-07-06,-0.0075224890602472,-0.017249694346472624,-0.013241513547614148,-0.010378224301438059
2004-07-07,0.0013337214141646,-0.01721703860080457,-0.013205326485918533,-0.01043316995402479
2004-07-08,-0.0080832471161915,-0.017147758733290386,-0.013124944578593334,-0.010329206789681616
2004-07-09,0.0033849510174102,-0.017121025196105158,-0.013110987431462197,-0.01043236289731797
2004-07-12,0.0013651388813551,-0.01705887539277413,-0.013033502616805434,-0.010334173259986888
2004-07-13,0.0008791682558593,-0.016990863294222596,-0.012953039148322966,-0.01023369136639013
2004-07-14,-0.0035123214261361,-0.016922842988806284,-0.01287220022361543,-0.010132546237879222
2004-07-15,-0.0040215014884656,-0.016862360561513436,-0.012794690790241585,-0.010040340904467378
2004-07-16,-0.0048817475573583,-0.01680438190900601,-0.012718270034943985,-0.009953879569826601
2004-07-19,-0.0005176477114323,-0.01675092225276523,-0.012645148893657714,-0.00988475380669396
2004-07-20,0.0069612255454218,-0.01668465044333473,-0.01256328216326929,-0.009782903617594482
2004-07-21,-0.0128375663363176,-0.016650302419802386,-0.012495077578754907,-0.009690703864360876
2004-07-22,0.0019808584412874,-0.01695329176064356,-0.013137636048140574,-0.010422578088238982
2004-07-23,-0.0096306577230569,-0.01688905274480237,-0.013062081511411151,-0.010320501940021588
2004-07-26,-0.0017417513146602,-0.01689249983320597,-0.013137870120756642,-0.01058629763811274
2004-07-27,0.009857450819994,-0.016825271484029347,-0.013062255097296246,-0.010490662465252648
2004-07-28,0.000812522012465,-0.016829380676836765,-0.01301607805913774,-0.010409587474021305
2004-07-29,0.0046070024033291,-0.016761964831070005,-0.012939488713428201,-0.010311475094225815
2004-07-30,0.0009079683924433,-0.016710273572404514,-0.012869069019761353,-0.010215927952711546
2004-08-02,0.0043016272120484,-0.01664395644656002,-0.012792307128498224,-0.01011633701690424
2004-08-03,-0.0066185778707943,-0.016590647376688635,-0.012720445993592743,-0.010018544858990558
2004-08-04,-0.000891865878815,-0.016552045949524655,-0.012668845203767112,-0.010018619275288968
2004-08-05,-0.0162003717482042,-0.016486376514039572,-0.01259127561639283,-0.009919868459627985
2004-08-06,-0.0156584705158175,-0.01791688928251442,-0.013779868369997013,-0.010811957044353868
2004-08-09,0.0014370855002932,-0.018641877670803313,-0.014729418361320086,-0.01172335305231536
2004-08-10,0.0124894941825832,-0.018575576526643274,-0.014650774450620813,-0.01160899979506816
2004-08-11,-0.0030636141158932,-0.01861928626219677,-0.014602169637311598,-0.011514845728709953
2004-08-12,-0.011530550579577,-0.018552483883140018,-0.014521607284932982,-0.011399885398649806
2004-08-13,0.0015037879485682,-0.018585179603557506,-0.014667593476438083,-0.011820955069322422
2004-08-16,0.0137297659203827,-0.01851725078296789,-0.01458882686650397,-0.01171333101446474
2004-08-17,0.0015458171146409,-0.018578868015858337,-0.014554493051818962,-0.011627796500928008
2004-08-18,0.0126649120380966,-0.018508679615105907,-0.014473355207265854,-0.011517050813241376
2004-08-19,-0.0038890081729023,-0.01854201964662611,-0.014427476042029437,-0.01142381131653506
2004-08-20,0.0068892064847911,-0.018476748355648002,-0.014346925012874674,-0.011318067076641965
2004-08-23,-0.0021877059698933,-0.018434699473923434,-0.014273482271537005,-0.011209073378703784
2004-08-24,0.0003102161501509,-0.018364555866617473,-0.014189986700890255,-0.011094758096097867
2004-08-25,0.0079234245193831,-0.018292807642504714,-0.014105531009161891,-0.010977598415630743
2004-08-26,0.0004886126213561,-0.018260361752322166,-0.014033279897037104,-0.0108667159318289
2004-08-27,0.0024936316927641,-0.01818936542159802,-0.013947956503768044,-0.010747053130126626
2004-08-30,-0.0079906929131103,-0.01812264789484709,-0.013863501142624817,-0.010626828665821132
2004-08-31,0.0042297945446003,-0.018091541648758265,-0.013821816879663329,-0.010712731574441024
2004-09-01,0.0016290480913623,-0.018032585813778326,-0.013739294992328996,-0.010599653926112597
2004-09-02,0.0113922152794891,-0.017964898443852424,-0.013653149044230765,-0.010483291076168466
2004-09-03,-0.0037710373825827,-0.017969779566637287,-0.013591310764644435,-0.010384880014473718
2004-09-07,0.006182054213192,-0.01790929544709942,-0.013506648857173563,-0.010280826437804072
2004-09-08,-0.0043171514904081,-0.01786044372269152,-0.013424819072021022,-0.010167255604868145
2004-09-09,0.001602112624802,-0.017803428731641462,-0.013340586222304706,-0.010073758607653497
2004-09-10,0.0050846660011085,-0.017736246762060166,-0.013251035659289428,-0.00995395525285328
2004-09-13,0.0012271467713391,-0.017681574167569557,-0.013165051451495399,-0.009837298619591064
2004-09-14,0.002768880284468,-0.01761487563173988,-0.013074211675632528,-0.00971577821155716
2004-09-15,-0.0072490188865073,-0.01755161917811494,-0.012983778319216753,-0.009594415890025501
2004-09-16,0.002959320446866,-0.017517202631496354,-0.012933979795159473,-0.009696201327345319
2004-09-17,0.0045289530298182,-0.01745515046824372,-0.012843219033919375,-0.009581546688560571
2004-09-20,-0.0056332170254771,-0.017399173346636352,-0.012754067946419438,-0.009468741179829418
2004-09-21,0.0061823999083179,-0.01735293523517498,-0.012675540049023534,-0.009443700429343957
2004-09-22,-0.0140633239649448,-0.017306131962036876,-0.012589060181007469,-0.009338052954170131
2004-09-23,-0.0044283305042558,-0.01776045976136099,-0.013570828854887052,-0.010286719738525692
2004-09-24,0.0014963045878113,-0.017705257668760122,-0.013489802836793184,-0.010188636121881638
2004-09-27,-0.0057903099833911,-0.01763969704099708,-0.013404665282784166,-0.010066126263108776
2004-09-28,0.0058173310463116,-0.017593509813996742,-0.013328008788187568,-0.010018553140396368
2004-09-29,0.003820624307079,-0.017548034924720277,-0.013246284287819737,-0.009905670000015928
2004-09-30,-0.0002063900150455,-0.017490701449924692,-0.013160700507280552,-0.00978728316266512
2004-10-01,0.0152296701346479,-0.01742556440262717,-0.013072365046405842,-0.009665071146475347
2004-10-04,0.0031416595433189,-0.017491083566515565,-0.013015612296455967,-0.009601030565441636
2004-10-05,-0.0002643660957071,-0.017428237040110314,-0.012925357153066044,-0.009479647204943683
2004-10-06,0.0063255763351603,-0.01736210607866484,-0.012833339241386217,-0.009356622097231334
2004-10-07,-0.009980983603488,-0.01731545449362354,-0.012745331873742853,-0.009241942012886748
2004-10-08,-0.0074046133066083,-0.017325901088111703,-0.012920009237601983,-0.009763995373076047
2004-10-11,0.0022431513206662,-0.01729302234618764,-0.012881304997648424,-0.009859854139041759
2004-10-13,-0.0101160806204845,-0.017228348681977125,-0.012793522532223637,-0.009751119300751454
2004-10-14,-0.0090495905611991,-0.017241141899204622,-0.012969831207003523,-0.010167995863201617
2004-10-15,0.0042959083164442,-0.017226452575386294,-0.013019547424584308,-0.010381315803553916
2004-10-18,0.0053822121340836,-0.017169222057333552,-0.012941598220735526,-0.01028778090430335
2004-10-19,-0.0098050171024386,-0.017117872711784568,-0.012866541488401112,-0.010195971244305201
2004-10-20,0.0003081496544101,-0.017122024811413627,-0.012990961667858361,-0.010482455231810375
2004-10-21,0.0025612148541549,-0.01705330382134279,-0.0129085043644898,-0.010388934258070696
2004-10-22,-0.00977318901813,-0.016989328140319473,-0.012828591339331789,-0.010296764802778136
2004-10-25,-0.0006391235095435,-0.016993052034206663,-0.012946810742097137,-0.010555751946914172
2004-10-26,0.0143634249701607,-0.016924456902150678,-0.012866100752448636,-0.0104662403553004
2004-10-27,0.0131387249828973,-0.016979394283318194,-0.012864348876271591,-0.010419742805767
2004-10-28,0.0015981110181684,-0.017006887586328213,-0.012843921733495722,-0.010361299974502755
2004-10-29,0.0020117610574521,-0.016935596735261464,-0.012761260027810995,-0.01026822697532888
2004-11-01,0.0009026469405188,-0.01686568560041491,-0.012679237874009142,-0.010175297971788828
2004-11-02,-2.6536813195754405e-05,-0.016794986550610343,-0.012596497136256313,-0.010081833328377126
2004-11-03,0.00917502253861,-0.01672488299562615,-0.012513905086849365,-0.009988346015562198
2004-11-04,0.0176535985855057,-0.016698432197889676,-0.012458549906574364,-0.009907260248415784
2004-11-05,0.0040478404509469,-0.016789136121854342,-0.012474515492543454,-0.009858616059313046
2004-11-08,-0.0008322930151685,-0.01672120325495899,-0.012392810543403857,-0.009762426793715001
2004-11-09,-0.0003691763545843,-0.016649937678411605,-0.01230894566069969,-0.00966582864985043
2004-11-10,-0.0011513314614362,-0.01657852983397436,-0.012224772621445246,-0.00956831725813028
2004-11-11,0.0091396737337472,-0.01650909790211517,-0.01214164818425303,-0.009471752229127967
2004-11-12,0.0084488906642388,-0.016474852789442065,-0.01207947133576885,-0.009381874705320021
2004-11-15,0.0001604817835501,-0.016432930435588917,-0.012012333576892633,-0.009288883511693512
2004-11-16,-0.0071962574864485,-0.016362003886609838,-0.01192769203073701,-0.009188436129254145
2004-11-17,0.0053280066313154,-0.01632982072813941,-0.011929577271238681,-0.00931354835419293
2004-11-18,0.0015895028541903,-0.016268589140873847,-0.011851609946185724,-0.00921945356850639
2004-11-19,-0.0110945181756774,-0.016197863620347062,-0.011767356267990579,-0.009122145270525057
2004-11-22,0.0055881295751465,-0.016351064152749086,-0.012224576018495178,-0.009693154229405648
2004-11-23,-0.0001359249696255,-0.016292105017588807,-0.012151418061157769,-0.009601267815423935
2004-11-24,0.0043996730954516,-0.016220877312508392,-0.012071143912026723,-0.009506414857811072
2004-11-26,0.0003551977304692,-0.01615677276775589,-0.01199479650628329,-0.00941205728133723
2004-11-29,-0.0034388744905911,-0.016086220529420783,-0.01191470966757639,-0.009315964028427789
2004-11-30,-0.0035699448873991,-0.01602690582172506,-0.011842142890112001,-0.009236465506280626
2004-12-01,0.013851292839182,-0.015968084321121522,-0.011769985756598223,-0.009159482654311766
2004-12-02,-0.0003527751682872,-0.01599470249159689,-0.011743249725162476,-0.009083284298019148
2004-12-03,0.000419956330715,-0.015924452708724095,-0.011662520615150402,-0.008984803577614038
2004-12-06,-0.000621598030901,-0.01585390101664767,-0.011581521218932304,-0.008884995719924673
2004-12-07,-0.0109494770173723,-0.01578515515830271,-0.011501440234458149,-0.008785654096455403
2004-12-08,0.0044753802056041,-0.01595158016137592,-0.011964757222344977,-0.009405589952938548
2004-12-09,0.0055493850877832,-0.015889014371322615,-0.011891743509492526,-0.009310347197130803
2004-12-10,-0.0007488021619224,-0.015832046163999646,-0.011821336810545195,-0.009214821485601427
2004-12-13,0.008898779217489,-0.015763122669400963,-0.01174502859243494,-0.009117596887768004
2004-12-14,0.0041374489291374,-0.015732476250569186,-0.01168670275172381,-0.009022862758535144
2004-12-15,0.0017182063501071,-0.01566810248106594,-0.011612123060755148,-0.008922741156264288
2004-12-16,-0.002299910927074,-0.015598498974279635,-0.01153506104105373,-0.008820916688524853
2004-12-17,-0.0062036904011248,-0.015536087797336262,-0.011461526152756444,-0.008726036854665747
2004-12-20,-0.0009037430637786,-0.015499382301115265,-0.011429859018637124,-0.0087918361711463
2004-12-21,0.0092248732343556,-0.015432131923315787,-0.01135374023628914,-0.008694175064151906
2004-12-22,0.0035356645910136,-0.015405530778600744,-0.011296487156013918,-0.00860140000406245
2004-12-23,0.0008014442950141,-0.015340261355716625,-0.011220758589720811,-0.008500356397910235
2004-12-27,-0.0041878118260738,-0.01527163574695101,-0.011143412989496037,-0.008397783963285131
2004-12-28,0.0063081259647983,-0.01521977447137536,-0.011078354567598241,-0.008349780244851517
2004-12-29,0.0002636935237321,-0.015168719517960975,-0.011008523553030636,-0.008250795891156156
2004-12-30,3.2956801875094754e-05,-0.01510111780543422,-0.010931093167036306,-0.008147353486910442
2004-12-31,-0.0015171381773972,-0.015034186757010983,-0.010853860269022669,-0.008043127368519845
2005-01-03,-0.0084771902491551,-0.014970860606195593,-0.010778146969123463,-0.007942982664819609
2005-01-04,-0.011230713464065,-0.014978550529605306,-0.010949377456886289,-0.008380360695369585
2005-01-05,-0.0036929345118537,-0.015268604912602934,-0.011525968081507338,-0.009057834718351173
2005-01-06,0.0030952335381586,-0.015212336153292852,-0.011460636897463806,-0.00898377489863957
