date,realized_log_ret,VaR_1,VaR_5,VaR_10
2002-01-09,-0.0046135186843923,-0.025045854733979557,-0.01616249921054826,-0.012206897684370263
2002-01-10,0.0014710338827139,-0.024605819277746136,-0.015842207382382248,-0.01195049214197258
2002-01-11,-0.0094958729588396,-0.02378395452742278,-0.015332351264899036,-0.011572309158443886
2002-01-14,-0.0062697777169846,-0.02442669501057904,-0.01579926434488831,-0.01194427347257961
2002-01-15,0.0068893645334977,-0.024382867188780577,-0.01577005310753986,-0.011931336882522608
2002-01-16,-0.0163594916614622,-0.024475935865464846,-0.015823161921918804,-0.011968771663073263
2002-01-17,0.004371108140992,-0.02758525760205031,-0.01782810131409295,-0.013480020776624104
2002-01-18,-0.0044597897121327,-0.026685529396978547,-0.017258569046341387,-0.01305165868070952
2002-01-22,-0.0073345174187782,-0.025969537211842805,-0.0167921559443485,-0.012705938366691554
2002-01-23,0.007893080065461,-0.02573497520912209,-0.01666419312343588,-0.012622982729730564
2002-01-24,0.0033360058192801,-0.025709934344530574,-0.016667727936038962,-0.012624633965615422
2002-01-25,0.0008212319823632,-0.024871480666122117,-0.01614914323288324,-0.012238304563898753
2002-01-28,0.000132393632942,-0.023956058614014456,-0.015560008988005889,-0.011792820024455147
2002-01-29,-0.0285396052793966,-0.02307791950364324,-0.015004362474951065,-0.011376466902280922
2002-01-30,0.0110450461087516,-0.03315455150327893,-0.02132732159236939,-0.016087486397473122
2002-01-31,0.014055471337822,-0.03279853090676363,-0.021129098277228944,-0.015945117344709228
2002-02-01,-0.0053545155037166,-0.033343063898577746,-0.02151975138385382,-0.01624461918573776
2002-02-04,-0.0264796046096158,-0.03181320148998945,-0.02055140141563871,-0.015522206766764007
2002-02-05,-0.0038931406319164,-0.037637600163557425,-0.02426679090193381,-0.018305362602263505
2002-02-06,-0.0055590468233468,-0.0355848616892764,-0.022900043162682224,-0.017270766040529816
2002-02-07,-0.003272538581073,-0.033844291847746975,-0.021774070069655007,-0.016428519622237948
2002-02-08,0.014989505138315,-0.03208621297099846,-0.02066523141265153,-0.015603496636630245
2002-02-11,0.0141657487496393,-0.033073461898870525,-0.02131285355556982,-0.016091419083292063
2002-02-12,-0.0041185143266915,-0.033529921695148346,-0.02164665110271377,-0.016348974884355497
2002-02-13,0.0096074650299105,-0.03188178414452467,-0.020599148637445625,-0.015565978214009674
2002-02-14,-0.001665025897152,-0.03140779297093989,-0.02029167278994417,-0.015332784001329003
2002-02-15,-0.0106915320362768,-0.029965807621955033,-0.01930788515342348,-0.014574231406031798
2002-02-19,-0.0193104908764638,-0.02983687600723374,-0.019271070665676994,-0.014563499686202758
2002-02-20,0.01368936102432,-0.03268428985332777,-0.021086443454315266,-0.015924494332510784
